2004-03-15 09:00:00,8.1
2004-10-22 18:00:00,8.4
2004-10-25 18:00:00,8.4
2004-10-26 17:00:00,8.4
2004-10-26 18:00:00,9.5
2004-11-02 20:00:00,9.2
2004-11-04 18:00:00,8.7
2004-11-05 17:00:00,8.1
2004-11-17 18:00:00,10.2
2004-11-19 19:00:00,8.3
2004-11-19 20:00:00,8.6
2004-11-23 18:00:00,10.2
2004-11-23 19:00:00,11.9
2004-11-23 20:00:00,11.5
2004-11-23 21:00:00,8.3
2004-11-24 20:00:00,8.4
2004-11-26 18:00:00,10.1
2004-11-26 21:00:00,8.1
2004-12-02 19:00:00,9.4
2004-12-13 18:00:00,9.9
2004-12-14 18:00:00,9.3
2004-12-16 19:00:00,8.6
2004-12-16 20:00:00,9.1
2004-12-16 21:00:00,8.6
2004-12-23 18:00:00,8.5
2004-12-23 19:00:00,8.7
2004-12-23 20:00:00,9.1
2005-01-17 18:00:00,8.6
2005-01-17 19:00:00,8.7
2005-02-10 20:00:00,8.4
