2004-03-11 04:00:00,-200.0
2004-03-12 04:00:00,-200.0
2004-03-12 09:00:00,-200.0
2004-03-13 04:00:00,-200.0
2004-03-14 04:00:00,-200.0
2004-03-15 04:00:00,-200.0
2004-03-16 04:00:00,-200.0
2004-03-17 04:00:00,-200.0
2004-03-18 04:00:00,-200.0
2004-03-19 04:00:00,-200.0
2004-03-20 04:00:00,-200.0
2004-03-21 04:00:00,-200.0
2004-03-22 04:00:00,-200.0
2004-03-23 04:00:00,-200.0
2004-03-24 04:00:00,-200.0
2004-03-24 15:00:00,-200.0
2004-03-27 04:00:00,-200.0
2004-03-30 04:00:00,-200.0
2004-04-02 04:00:00,-200.0
2004-04-03 10:00:00,-200.0
2004-04-03 11:00:00,-200.0
2004-04-03 12:00:00,-200.0
2004-04-03 13:00:00,-200.0
2004-04-03 14:00:00,-200.0
2004-04-03 15:00:00,-200.0
2004-04-03 16:00:00,-200.0
2004-04-03 17:00:00,-200.0
2004-04-03 18:00:00,-200.0
2004-04-03 19:00:00,-200.0
2004-04-03 20:00:00,-200.0
2004-04-03 21:00:00,-200.0
2004-04-03 22:00:00,-200.0
2004-04-03 23:00:00,-200.0
2004-04-04 00:00:00,-200.0
2004-04-04 01:00:00,-200.0
2004-04-04 02:00:00,-200.0
2004-04-04 03:00:00,-200.0
2004-04-04 04:00:00,-200.0
2004-04-04 05:00:00,-200.0
2004-04-04 06:00:00,-200.0
2004-04-04 07:00:00,-200.0
2004-04-04 08:00:00,-200.0
2004-04-04 09:00:00,-200.0
2004-04-04 10:00:00,-200.0
2004-04-04 11:00:00,-200.0
2004-04-04 12:00:00,-200.0
2004-04-04 13:00:00,-200.0
2004-04-04 14:00:00,-200.0
2004-04-04 15:00:00,-200.0
2004-04-04 16:00:00,-200.0
2004-04-04 17:00:00,-200.0
2004-04-04 18:00:00,-200.0
2004-04-04 19:00:00,-200.0
2004-04-04 20:00:00,-200.0
2004-04-04 21:00:00,-200.0
2004-04-04 22:00:00,-200.0
2004-04-04 23:00:00,-200.0
2004-04-05 00:00:00,-200.0
2004-04-05 01:00:00,-200.0
2004-04-05 02:00:00,-200.0
2004-04-05 03:00:00,-200.0
2004-04-05 04:00:00,-200.0
2004-04-05 05:00:00,-200.0
2004-04-05 06:00:00,-200.0
2004-04-05 07:00:00,-200.0
2004-04-05 08:00:00,-200.0
2004-04-05 09:00:00,-200.0
2004-04-08 04:00:00,-200.0
2004-04-11 04:00:00,-200.0
2004-04-14 04:00:00,-200.0
2004-04-14 13:00:00,-200.0
2004-04-14 14:00:00,-200.0
2004-04-14 15:00:00,-200.0
2004-04-14 16:00:00,-200.0
2004-04-14 17:00:00,-200.0
2004-04-14 18:00:00,-200.0
2004-04-14 19:00:00,-200.0
2004-04-14 20:00:00,-200.0
2004-04-14 21:00:00,-200.0
2004-04-14 22:00:00,-200.0
2004-04-14 23:00:00,-200.0
2004-04-15 00:00:00,-200.0
2004-04-15 01:00:00,-200.0
2004-04-15 02:00:00,-200.0
2004-04-15 03:00:00,-200.0
2004-04-15 04:00:00,-200.0
2004-04-15 05:00:00,-200.0
2004-04-15 06:00:00,-200.0
2004-04-15 07:00:00,-200.0
2004-04-15 08:00:00,-200.0
2004-04-17 03:00:00,-200.0
2004-04-17 04:00:00,-200.0
2004-04-17 05:00:00,-200.0
2004-04-17 06:00:00,-200.0
2004-04-17 07:00:00,-200.0
2004-04-17 08:00:00,-200.0
2004-04-17 09:00:00,-200.0
2004-04-17 10:00:00,-200.0
2004-04-17 11:00:00,-200.0
2004-04-17 12:00:00,-200.0
2004-04-17 13:00:00,-200.0
2004-04-17 14:00:00,-200.0
2004-04-17 15:00:00,-200.0
2004-04-17 16:00:00,-200.0
2004-04-17 17:00:00,-200.0
2004-04-17 18:00:00,-200.0
2004-04-17 19:00:00,-200.0
2004-04-17 20:00:00,-200.0
2004-04-17 21:00:00,-200.0
2004-04-17 22:00:00,-200.0
2004-04-17 23:00:00,-200.0
2004-04-18 00:00:00,-200.0
2004-04-18 01:00:00,-200.0
2004-04-18 02:00:00,-200.0
2004-04-18 03:00:00,-200.0
2004-04-18 04:00:00,-200.0
2004-04-18 05:00:00,-200.0
2004-04-18 06:00:00,-200.0
2004-04-18 07:00:00,-200.0
2004-04-18 08:00:00,-200.0
2004-04-18 09:00:00,-200.0
2004-04-18 10:00:00,-200.0
2004-04-18 11:00:00,-200.0
2004-04-18 12:00:00,-200.0
2004-04-18 13:00:00,-200.0
2004-04-18 14:00:00,-200.0
2004-04-18 15:00:00,-200.0
2004-04-18 16:00:00,-200.0
2004-04-18 17:00:00,-200.0
2004-04-18 18:00:00,-200.0
2004-04-18 19:00:00,-200.0
2004-04-18 20:00:00,-200.0
2004-04-18 21:00:00,-200.0
2004-04-18 22:00:00,-200.0
2004-04-18 23:00:00,-200.0
2004-04-19 00:00:00,-200.0
2004-04-19 01:00:00,-200.0
2004-04-19 02:00:00,-200.0
2004-04-19 03:00:00,-200.0
2004-04-19 04:00:00,-200.0
2004-04-19 05:00:00,-200.0
2004-04-19 06:00:00,-200.0
2004-04-19 07:00:00,-200.0
2004-04-19 08:00:00,-200.0
2004-04-19 09:00:00,-200.0
2004-04-19 10:00:00,-200.0
2004-04-19 11:00:00,-200.0
2004-04-19 12:00:00,-200.0
2004-04-19 13:00:00,-200.0
2004-04-19 14:00:00,-200.0
2004-04-19 15:00:00,-200.0
2004-04-19 16:00:00,-200.0
2004-04-19 17:00:00,-200.0
2004-04-19 18:00:00,-200.0
2004-04-19 19:00:00,-200.0
2004-04-19 20:00:00,-200.0
2004-04-19 21:00:00,-200.0
2004-04-19 22:00:00,-200.0
2004-04-19 23:00:00,-200.0
2004-04-20 00:00:00,-200.0
2004-04-20 01:00:00,-200.0
2004-04-20 02:00:00,-200.0
2004-04-20 03:00:00,-200.0
2004-04-20 04:00:00,-200.0
2004-04-20 05:00:00,-200.0
2004-04-20 06:00:00,-200.0
2004-04-20 07:00:00,-200.0
2004-04-20 08:00:00,-200.0
2004-04-20 09:00:00,-200.0
2004-04-20 10:00:00,-200.0
2004-04-20 11:00:00,-200.0
2004-04-20 12:00:00,-200.0
2004-04-20 13:00:00,-200.0
2004-04-20 14:00:00,-200.0
2004-04-20 15:00:00,-200.0
2004-04-20 16:00:00,-200.0
2004-04-20 17:00:00,-200.0
2004-04-20 18:00:00,-200.0
2004-04-20 19:00:00,-200.0
2004-04-20 20:00:00,-200.0
2004-04-20 21:00:00,-200.0
2004-04-20 22:00:00,-200.0
2004-04-20 23:00:00,-200.0
2004-04-21 00:00:00,-200.0
2004-04-21 01:00:00,-200.0
2004-04-21 02:00:00,-200.0
2004-04-21 03:00:00,-200.0
2004-04-21 04:00:00,-200.0
2004-04-21 05:00:00,-200.0
2004-04-21 06:00:00,-200.0
2004-04-21 07:00:00,-200.0
2004-04-21 08:00:00,-200.0
2004-04-21 09:00:00,-200.0
2004-04-21 10:00:00,-200.0
2004-04-21 11:00:00,-200.0
2004-04-21 12:00:00,-200.0
2004-04-21 13:00:00,-200.0
2004-04-21 14:00:00,-200.0
2004-04-21 15:00:00,-200.0
2004-04-21 16:00:00,-200.0
2004-04-21 17:00:00,-200.0
2004-04-21 18:00:00,-200.0
2004-04-21 19:00:00,-200.0
2004-04-21 20:00:00,-200.0
2004-04-21 21:00:00,-200.0
2004-04-21 22:00:00,-200.0
2004-04-21 23:00:00,-200.0
2004-04-22 00:00:00,-200.0
2004-04-22 01:00:00,-200.0
2004-04-22 02:00:00,-200.0
2004-04-22 03:00:00,-200.0
2004-04-22 04:00:00,-200.0
2004-04-22 05:00:00,-200.0
2004-04-22 06:00:00,-200.0
2004-04-22 07:00:00,-200.0
2004-04-22 08:00:00,-200.0
2004-04-22 09:00:00,-200.0
2004-04-22 10:00:00,-200.0
2004-04-22 11:00:00,-200.0
2004-04-22 12:00:00,-200.0
2004-04-22 13:00:00,-200.0
2004-04-22 14:00:00,-200.0
2004-04-22 15:00:00,-200.0
2004-04-22 16:00:00,-200.0
2004-04-22 17:00:00,-200.0
2004-04-22 18:00:00,-200.0
2004-04-22 19:00:00,-200.0
2004-04-22 20:00:00,-200.0
2004-04-22 21:00:00,-200.0
2004-04-22 22:00:00,-200.0
2004-04-22 23:00:00,-200.0
2004-04-23 00:00:00,-200.0
2004-04-23 01:00:00,-200.0
2004-04-23 02:00:00,-200.0
2004-04-23 03:00:00,-200.0
2004-04-23 04:00:00,-200.0
2004-04-24 04:00:00,-200.0
2004-04-25 04:00:00,-200.0
2004-04-26 04:00:00,-200.0
2004-04-27 04:00:00,-200.0
2004-04-28 04:00:00,-200.0
2004-04-29 04:00:00,-200.0
2004-04-30 04:00:00,-200.0
2004-05-01 04:00:00,-200.0
2004-05-02 04:00:00,-200.0
2004-05-03 04:00:00,-200.0
2004-05-04 04:00:00,-200.0
2004-05-05 04:00:00,-200.0
2004-05-05 08:00:00,-200.0
2004-05-06 04:00:00,-200.0
2004-05-07 04:00:00,-200.0
2004-05-08 03:00:00,-200.0
2004-05-08 04:00:00,-200.0
2004-05-08 05:00:00,-200.0
2004-05-08 06:00:00,-200.0
2004-05-08 07:00:00,-200.0
2004-05-08 08:00:00,-200.0
2004-05-08 09:00:00,-200.0
2004-05-08 10:00:00,-200.0
2004-05-08 11:00:00,-200.0
2004-05-08 12:00:00,-200.0
2004-05-08 13:00:00,-200.0
2004-05-08 14:00:00,-200.0
2004-05-08 15:00:00,-200.0
2004-05-08 16:00:00,-200.0
2004-05-08 17:00:00,-200.0
2004-05-08 18:00:00,-200.0
2004-05-08 19:00:00,-200.0
2004-05-08 20:00:00,-200.0
2004-05-08 21:00:00,-200.0
2004-05-08 22:00:00,-200.0
2004-05-08 23:00:00,-200.0
2004-05-09 00:00:00,-200.0
2004-05-09 01:00:00,-200.0
2004-05-09 02:00:00,-200.0
2004-05-09 03:00:00,-200.0
2004-05-09 04:00:00,-200.0
2004-05-09 05:00:00,-200.0
2004-05-09 06:00:00,-200.0
2004-05-09 07:00:00,-200.0
2004-05-09 08:00:00,-200.0
2004-05-09 09:00:00,-200.0
2004-05-09 10:00:00,-200.0
2004-05-09 11:00:00,-200.0
2004-05-09 12:00:00,-200.0
2004-05-09 13:00:00,-200.0
2004-05-09 14:00:00,-200.0
2004-05-09 15:00:00,-200.0
2004-05-09 16:00:00,-200.0
2004-05-09 17:00:00,-200.0
2004-05-09 18:00:00,-200.0
2004-05-09 19:00:00,-200.0
2004-05-09 20:00:00,-200.0
2004-05-09 21:00:00,-200.0
2004-05-09 22:00:00,-200.0
2004-05-09 23:00:00,-200.0
2004-05-10 00:00:00,-200.0
