1493730000000.0,SA0297,-0.9054,0.4004,-0.119
1493730000000.0,SA0297,-0.9024,-0.7123,-1.4898
1493730000000.0,SA0297,0.0336,-0.5845,-0.3324
1493730000000.0,SA0297,0.3465,-0.447,0.3321
1493730000000.0,SA0297,-0.016,-0.6327,0.5829
1493730000000.0,SA0297,-0.3546,0.1416,0.476
1493730000000.0,SA0297,-0.3217,0.0934,0.2397
1493730000000.0,SA0297,-0.1857,0.0626,-0.1106
1493730000000.0,SA0297,-0.0683,0.1278,-0.0768
1493730000000.0,SA0297,0.0776,0.0883,-0.2193
1493730000000.0,SA0297,0.1238,0.0889,-0.0824
1493730000000.0,SA0297,0.1432,0.0217,-0.0847
1493730000000.0,SA0297,0.0731,-0.0334,-0.111
1493730000000.0,SA0297,0.0332,-0.0922,-0.0264
1493730000000.0,SA0297,0.069,0.0088,0.0181
1493730000000.0,SA0297,-0.0046,-0.0026,0.0366
1493730000000.0,SA0297,-0.053,-0.0003,0.0345
1493730000000.0,SA0297,0.0251,0.0135,0.0123
1493730000000.0,SA0297,0.0093,0.0284,0.0392
1493730000000.0,SA0297,0.0499,0.0123,0.103
1493730000000.0,SA0297,-0.0496,-0.0179,0.0577
1493730000000.0,SA0297,0.5008,-0.0396,0.2714
1493730000000.0,SA0297,0.2134,-0.1138,-0.1066
1493730000000.0,SA0297,0.0323,-0.1625,-0.1509
1493730000000.0,SA0297,-0.0523,-0.0993,-0.1572
1493730000000.0,SA0297,0.0071,0.0275,-0.1003
1493730000000.0,SA0297,0.0533,0.0331,-0.0862
1493730000000.0,SA0297,0.1291,0.0579,0.0329
1493730000000.0,SA0297,0.1381,-0.012,0.0069
1493730000000.0,SA0297,0.0174,-0.0762,-0.0886
1493730000000.0,SA0297,0.0273,-0.0723,-0.0643
1493730000000.0,SA0297,0.0663,-0.0004,-0.0743
1493730000000.0,SA0297,0.0321,0.03,-0.1329
1493730000000.0,SA0297,0.0746,0.1379,-0.2086
1493730000000.0,SA0297,0.2157,0.068,-0.1798
1493730000000.0,SA0297,0.126,0.0451,-0.3114
1493730000000.0,SA0297,-0.0634,0.1585,-0.2686
1493730000000.0,SA0297,-0.1862,0.1796,-0.1623
1493730000000.0,SA0297,-0.1334,0.0389,-0.2398
1493730000000.0,SA0297,-0.0329,-0.0736,-0.0688
1493730000000.0,SA0297,0.0888,-0.1023,0.0828
1493730000000.0,SA0297,0.2111,-0.1299,0.1971
1493730000000.0,SA0297,0.0595,-0.1191,-0.0201
1493730000000.0,SA0297,-0.1426,-0.0044,-0.4596
1493730000000.0,SA0297,0.1326,0.0245,-0.5092
1493730000000.0,SA0297,0.312,0.0568,-0.0981
1493730000000.0,SA0297,0.3607,0.2552,-0.0052
1493730000000.0,SA0297,0.4006,0.5866,0.0991
1493730000000.0,SA0297,0.223,0.5412,0.2753
1493730000000.0,SA0297,0.0048,0.293,0.1553
1493730000000.0,SA0297,-0.0661,-0.1162,0.0623
1493730000000.0,SA0297,0.1335,-0.2238,0.0357
1493730000000.0,SA0297,0.1886,-0.1961,-0.084
1493730000000.0,SA0297,0.0983,-0.0807,-0.1325
1493730000000.0,SA0297,0.0205,-0.1339,-0.1427
1493730000000.0,SA0297,-0.3162,0.0624,-0.3402
1493730000000.0,SA0297,-0.159,0.0381,-0.0888
1493730000000.0,SA0297,0.0369,0.0765,-0.0906
1493730000000.0,SA0297,0.1417,0.1332,-0.1086
1493730000000.0,SA0297,0.1212,0.1765,-0.1972
1493730000000.0,SA0297,0.277,0.0488,-0.1409
1493730000000.0,SA0297,0.3295,0.0103,-0.0806
1493730000000.0,SA0297,0.3701,-0.0098,-0.0649
1493730000000.0,SA0297,0.0867,-0.2078,-0.3716
1493730000000.0,SA0297,0.2573,-0.0865,-0.0439
1493730000000.0,SA0297,0.1773,-0.1647,0.0909
1493730000000.0,SA0297,-0.0996,-0.2597,0.1729
1493730000000.0,SA0297,-0.1185,-0.1159,0.1913
1493730000000.0,SA0297,-0.0123,-0.096,-0.1592
1493730000000.0,SA0297,-0.0335,0.1988,-0.2341
1493730000000.0,SA0297,-0.1317,0.074,0.057
1493730000000.0,SA0297,0.0993,0.0358,0.011
1493730000000.0,SA0297,0.1248,-0.0262,-0.0737
1493730000000.0,SA0297,0.0066,-0.0358,0.0099
1493730000000.0,SA0297,-0.0496,0.0654,-0.0103
1493730000000.0,SA0297,-0.021,0.0675,-0.0263
1493730000000.0,SA0297,0.0095,0.0333,-0.0111
1493730000000.0,SA0297,0.1019,-0.0928,0.0093
1493730000000.0,SA0297,0.0602,-0.1065,-0.0364
1493730000000.0,SA0297,-0.0581,-0.0815,0.0405
1493730000000.0,SA0297,-0.0221,-0.0605,0.0349
1493730000000.0,SA0297,0.0384,-0.0887,0.0158
1493730000000.0,SA0297,0.0308,-0.0649,-0.0096
1493730000000.0,SA0297,0.0077,-0.0607,-0.0577
1493730000000.0,SA0297,0.0225,-0.0367,-0.0453
1493730000000.0,SA0297,-0.0079,-0.0174,-0.0562
1493730000000.0,SA0297,-0.0381,0.0305,-0.0542
1493730000000.0,SA0297,-0.0217,0.1355,-0.0347
1493730000000.0,SA0297,0.0699,0.0678,-0.0111
1493730000000.0,SA0297,0.0549,0.04,0.0131
1493730000000.0,SA0297,0.0842,0.0471,0.0224
1493730000000.0,SA0297,0.0571,0.1154,-0.0104
1493730000000.0,SA0297,0.0068,0.14,0.0056
1493730000000.0,SA0297,-0.0061,0.0776,0.0246
1493730000000.0,SA0297,0.0196,0.0229,-0.0223
1493730000000.0,SA0297,0.0041,-0.0003,-0.0407
1493730000000.0,SA0297,-0.0169,-0.0107,-0.0195
1493730000000.0,SA0297,0.0017,-0.0118,-0.016
1493730000000.0,SA0297,0.0121,-0.023,-0.0125
1493730000000.0,SA0297,0.0178,-0.0347,-0.0264
1493730000000.0,SA0297,0.0303,-0.0283,-0.0271
1493730000000.0,SA0297,0.0286,-0.0343,-0.03
1493730000000.0,SA0297,0.0235,-0.0379,-0.0372
1493730000000.0,SA0297,0.043,-0.0416,-0.0114
1493730000000.0,SA0297,0.0418,-0.0429,0.0028
1493730000000.0,SA0297,0.0366,-0.0288,0.0097
1493730000000.0,SA0297,0.0044,-0.0299,-0.0092
1493730000000.0,SA0297,-0.0229,-0.0519,0.0369
1493730000000.0,SA0297,-0.06,-0.0517,0.0413
1493730000000.0,SA0297,-0.0502,-0.0239,0.0078
1493730000000.0,SA0297,0.0094,0.0009,0.0225
1493730000000.0,SA0297,-0.0181,0.0085,-0.0408
1493730000000.0,SA0297,-0.0165,0.0281,-0.002
1493730000000.0,SA0297,-0.0273,0.0066,0.0087
1493730000000.0,SA0297,-0.0177,0.0148,-0.001
1493730000000.0,SA0297,0.0075,0.015,0.0143
1493730000000.0,SA0297,0.0073,0.0039,0.0183
1493730000000.0,SA0297,0.0087,-0.0072,0.0226
1493730000000.0,SA0297,-0.0051,0.006,-0.0038
1493730000000.0,SA0297,-0.0005,0.0235,-0.014
1493730000000.0,SA0297,-0.0093,0.0258,-0.0208
1493730000000.0,SA0297,-0.0015,0.0007,0.0114
1493730000000.0,SA0297,0.0019,-0.0001,-0.0065
1493730000000.0,SA0297,0.0102,0.0084,-0.008
1493730000000.0,SA0297,0.0119,0.0104,-0.0022
1493730000000.0,SA0297,0.002,0.0113,0.0025
1493730000000.0,SA0297,-0.0093,0.01,-0.0001
1493730000000.0,SA0297,-0.01,0.0076,0.0035
1493730000000.0,SA0297,-0.0077,-0.0027,0.0029
1493730000000.0,SA0297,-0.004,-0.0067,0.0076
1493730000000.0,SA0297,-0.0086,-0.0169,-0.0022
1493730000000.0,SA0297,-0.0083,-0.0202,0.0014
1493730000000.0,SA0297,-0.0002,-0.0231,0.0074
1493730000000.0,SA0297,0.0296,-0.0196,0.0367
1493730000000.0,SA0297,0.0306,-0.0171,0.0202
1493730000000.0,SA0297,0.0182,-0.0124,0.0121
1493730000000.0,SA0297,-0.0165,-0.0026,-0.0215
1493730000000.0,SA0297,-0.0359,0.0013,-0.0248
1493730000000.0,SA0297,-0.023,-0.003,0.0047
1493730000000.0,SA0297,-0.0363,-0.0119,-0.028
1493730000000.0,SA0297,-0.0216,-0.0151,0.0161
1493730000000.0,SA0297,-0.0298,0.0092,-0.0201
1493730000000.0,SA0297,-0.0579,-0.0183,-0.0538
1493730000000.0,SA0297,-0.0885,-0.0089,-0.0356
1493730000000.0,SA0297,-0.0956,0.0068,0.0548
1493730000000.0,SA0297,0.0454,0.0497,0.1886
1493730000000.0,SA0297,0.0969,-0.0312,0.0436
1493730000000.0,SA0297,0.0387,-0.032,-0.0551
1493730000000.0,SA0297,-0.0881,0.0639,-0.0787
1493730000000.0,SA0297,-0.1222,0.1043,-0.0325
1493730000000.0,SA0297,0.0301,0.0145,-0.0107
1493730000000.0,SA0297,0.0781,0.0091,0.0072
1493730000000.0,SA0297,0.0078,-0.0063,0.0076
1493730000000.0,SA0297,-0.0052,0.0201,0.0239
1493730000000.0,SA0297,0.0313,0.0218,0.0069
1493730000000.0,SA0297,-0.013,0.0193,-0.0013
1493730000000.0,SA0297,-0.0102,0.0375,0.0344
1493730000000.0,SA0297,0.0027,0.0335,0.0082
1493730000000.0,SA0297,-0.0268,0.0585,0.0089
1493730000000.0,SA0297,-0.0409,0.0156,0.0048
1493730000000.0,SA0297,0.0087,-0.0007,0.006
1493730000000.0,SA0297,-0.0134,-0.0334,-0.0055
1493730000000.0,SA0297,0.0159,-0.0862,0.045
1493730000000.0,SA0297,0.0326,-0.0279,-0.0316
1493730000000.0,SA0297,-0.0125,0.0084,-0.0102
1493730000000.0,SA0297,0.0175,-0.0159,0.0104
1493730000000.0,SA0297,0.0253,-0.0274,-0.027
1493730000000.0,SA0297,-0.0166,0.009,0.0125
1493730000000.0,SA0297,-0.0181,0.0278,0.0069
1493730000000.0,SA0297,0.0031,0.0244,-0.0115
1493730000000.0,SA0297,-0.0017,0.0243,0.0079
1493730000000.0,SA0297,-0.0042,-0.0073,0.017
1493730000000.0,SA0297,0.0181,-0.0087,0.0173
1493730000000.0,SA0297,0.0218,0.0178,-0.0007
1493730000000.0,SA0297,-0.0699,0.0412,-0.0817
1493730000000.0,SA0297,0.0077,0.0063,0.0206
1493730000000.0,SA0297,0.0079,-0.0244,-0.0362
1493730000000.0,SA0297,-0.0539,0.0374,-0.0705
1493730000000.0,SA0297,-0.0411,-0.1075,0.0021
1493730000000.0,SA0297,-0.0662,-0.1784,-0.0229
1493730000000.0,SA0297,-0.0271,-0.1214,0.0391
1493730000000.0,SA0297,0.0034,-0.0503,0.0392
1493730000000.0,SA0297,0.0485,-0.009,0.0385
1493730000000.0,SA0297,0.1036,-0.0601,0.044
1493730000000.0,SA0297,0.0495,-0.0281,-0.0928
1493730000000.0,SA0297,0.135,-0.0123,-0.104
1493730000000.0,SA0297,0.1525,0.0534,-0.0903
1493730000000.0,SA0297,0.1452,0.0499,-0.0924
1493730000000.0,SA0297,0.0858,0.0768,-0.0865
1493730000000.0,SA0297,-0.2732,0.2516,0.1015
1493730000000.0,SA0297,-0.0766,0.1867,0.03
1493730000000.0,SA0297,0.03,0.017,-0.1083
1493730000000.0,SA0297,0.1594,0.0048,-0.0875
1493730000000.0,SA0297,0.1067,0.0414,-0.0151
