1493730000000.0,SA0297,0.0606,0.0749,-0.1962
1493730000000.0,SA0297,0.3215,0.0878,0.0691
1493730000000.0,SA0297,0.3948,0.1582,-0.022
1493730000000.0,SA0297,0.3064,0.1716,-0.2842
1493730000000.0,SA0297,0.2902,0.2921,-0.4467
1493730000000.0,SA0297,0.1189,0.4017,-0.5626
1493730000000.0,SA0297,-0.0184,0.3575,-0.5795
1493730000000.0,SA0297,0.0122,0.3432,-0.3522
1493730000000.0,SA0297,0.1798,0.4033,-0.115
1493730000000.0,SA0297,0.2953,0.4743,0.0336
1493730000000.0,SA0297,0.5692,0.2567,0.1195
1493730000000.0,SA0297,0.1621,0.0213,0.0008
1493730000000.0,SA0297,0.0359,-0.0943,0.0316
1493730000000.0,SA0297,0.0764,0.2008,0.1013
1493730000000.0,SA0297,0.0677,0.0902,0.0275
1493730000000.0,SA0297,-0.3998,-0.2465,-0.2133
1493730000000.0,SA0297,-0.8255,-0.0572,0.0975
1493730000000.0,SA0297,-0.805,0.0034,-0.0622
1493730000000.0,SA0297,-0.3377,-0.1976,-0.1482
1493730000000.0,SA0297,-0.1674,-0.3622,0.1091
1493730000000.0,SA0297,-0.0059,-0.3473,0.1178
1493730000000.0,SA0297,0.2245,-0.0092,-0.0066
1493730000000.0,SA0297,0.3735,0.1933,0.0923
1493730000000.0,SA0297,0.4241,0.2608,0.1048
1493730000000.0,SA0297,0.3183,0.2071,-0.0401
1493730000000.0,SA0297,0.1292,0.0956,-0.2983
1493730000000.0,SA0297,0.006,0.199,-0.3924
1493730000000.0,SA0297,-0.1096,0.3476,-0.4476
1493730000000.0,SA0297,-0.1542,0.2966,-0.4079
1493730000000.0,SA0297,0.0605,0.2884,-0.058
1493730000000.0,SA0297,0.2748,0.2759,0.0517
1493730000000.0,SA0297,0.2874,0.1351,0.0003
1493730000000.0,SA0297,0.2373,0.0125,-0.0648
1493730000000.0,SA0297,0.2226,0.022,0.0863
1493730000000.0,SA0297,0.0986,0.0113,0.0214
1493730000000.0,SA0297,-0.022,-0.0258,-0.0022
1493730000000.0,SA0297,-0.6478,-0.2609,0.1218
1493730000000.0,SA0297,-0.3754,0.1629,0.0952
1493730000000.0,SA0297,-0.4728,0.0924,-0.4836
1493730000000.0,SA0297,-0.1369,-0.0782,-0.4577
1493730000000.0,SA0297,-0.5936,-0.6031,0.5851
1493730000000.0,SA0297,0.1225,-0.0246,-0.2694
1493730000000.0,SA0297,0.3071,0.1947,0.0855
1493730000000.0,SA0297,0.3406,0.1896,0.1455
1493730000000.0,SA0297,0.2456,0.1159,0.0017
