1493730000000.0,SA0297,0.09909555994089746
1493730000000.0,SA0297,0.13097621921555072
1493730000000.0,SA0297,0.2661348906100063
1493730000000.0,SA0297,0.5516470701453965
1493730000000.0,SA0297,0.5267630017379733
1493730000000.0,SA0297,0.32375598836160546
1493730000000.0,SA0297,0.11714286149825777
1493730000000.0,SA0297,0.33417657009431406
1493730000000.0,SA0297,0.5290659977734348
1493730000000.0,SA0297,0.7067400229221492
1493730000000.0,SA0297,0.3240280389102153
1493730000000.0,SA0297,0.10568661220798024
1493730000000.0,SA0297,0.268847428851384
1493730000000.0,SA0297,0.37837488024444754
1493730000000.0,SA0297,0.368496078676558
1493730000000.0,SA0297,0.2815526593729848
1493730000000.0,SA0297,0.6534285653382472
1493730000000.0,SA0297,0.9819722908514271
1493730000000.0,SA0297,0.40320530750475
1493730000000.0,SA0297,0.8630598009408154
1493730000000.0,SA0297,0.476659920698185
1493730000000.0,SA0297,0.24005909689074478
1493730000000.0,SA0297,0.24542383747305394
1493730000000.0,SA0297,0.38290088795927335
1493730000000.0,SA0297,0.5292495158240581
1493730000000.0,SA0297,0.21061920615176577
1493730000000.0,SA0297,0.09685742098569422
1493730000000.0,SA0297,0.2441004916013075
1493730000000.0,SA0297,0.4102949426936676
1493730000000.0,SA0297,0.6812387687147583
1493730000000.0,SA0297,0.4640263570100302
1493730000000.0,SA0297,0.3552683915014112
1493730000000.0,SA0297,0.20291086713135895
1493730000000.0,SA0297,0.2824788310652676
1493730000000.0,SA0297,0.3717144872075879
1493730000000.0,SA0297,0.34472088709563276
1493730000000.0,SA0297,0.3408096389481964
1493730000000.0,SA0297,0.6515050345162345
1493730000000.0,SA0297,0.6399431302858091
1493730000000.0,SA0297,0.418949519632139
1493730000000.0,SA0297,1.2028513623885537
1493730000000.0,SA0297,0.16685364844677505
1493730000000.0,SA0297,0.40541545357817826
1493730000000.0,SA0297,0.555118095543642
1493730000000.0,SA0297,0.3140030891567788
1493730000000.0,SA0297,0.24892418524522683
1493730000000.0,SA0297,0.16860969723002292
1493730000000.0,SA0297,0.05600196425126532
1493730000000.0,SA0297,0.23542448895558846
1493730000000.0,SA0297,0.42884828319581736
1493730000000.0,SA0297,0.5076469146956376
1493730000000.0,SA0297,0.4603744019816914
1493730000000.0,SA0297,0.3375732661215933
1493730000000.0,SA0297,0.27601318809071423
1493730000000.0,SA0297,0.32999554542447995
1493730000000.0,SA0297,0.32566169562906844
1493730000000.0,SA0297,0.2088441763612287
1493730000000.0,SA0297,0.2205658631792327
1493730000000.0,SA0297,0.26014490192967454
1493730000000.0,SA0297,0.46300799129172704
1493730000000.0,SA0297,0.4649541267695126
1493730000000.0,SA0297,0.845644304657697
1493730000000.0,SA0297,0.3529978045257505
1493730000000.0,SA0297,1.4765172840166823
1493730000000.0,SA0297,0.263242587739902
1493730000000.0,SA0297,0.1719238494217716
1493730000000.0,SA0297,0.3676499150006702
1493730000000.0,SA0297,0.1547227843596411
1493730000000.0,SA0297,0.11013015027684289
1493730000000.0,SA0297,0.35888931441323246
1493730000000.0,SA0297,0.49581749666585995
1493730000000.0,SA0297,0.8246362955873334
1493730000000.0,SA0297,0.33404929276979467
1493730000000.0,SA0297,0.3945891154099413
1493730000000.0,SA0297,0.28516104222000593
1493730000000.0,SA0297,0.20833338666665985
1493730000000.0,SA0297,0.3839072414008363
1493730000000.0,SA0297,0.26709814675508325
1493730000000.0,SA0297,0.15395093374189064
1493730000000.0,SA0297,0.28628241301204654
1493730000000.0,SA0297,0.44623450113141183
1493730000000.0,SA0297,0.9517495048593405
1493730000000.0,SA0297,0.6361414543951684
1493730000000.0,SA0297,1.782128393242193
1493730000000.0,SA0297,1.113168693415333
1493730000000.0,SA0297,0.24937100873998969
1493730000000.0,SA0297,0.32965371224968787
1493730000000.0,SA0297,0.21604712448907992
1493730000000.0,SA0297,0.15829399862281576
1493730000000.0,SA0297,0.31384078766151474
1493730000000.0,SA0297,0.5329868291055605
1493730000000.0,SA0297,0.5084126080261976
1493730000000.0,SA0297,0.48732212139405284
1493730000000.0,SA0297,0.43672555455342893
1493730000000.0,SA0297,0.45422779527457363
1493730000000.0,SA0297,0.31579471179866203
1493730000000.0,SA0297,0.1142016637356917
